Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	Ensembl ID	Entrez Gene ID	GO ID	Term	Code
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	ISS
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0140468	HRI-mediated signaling	IBA
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0140468	HRI-mediated signaling	IEA
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0140468	HRI-mediated signaling	ISO
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0140467	integrated stress response signaling	ISO
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0016020	membrane	IEA
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0005743	mitochondrial inner membrane	IEA
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0005743	mitochondrial inner membrane	ISO
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0005741	mitochondrial outer membrane	IEA
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0005741	mitochondrial outer membrane	ISO
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0005739	mitochondrion	HDA
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0005739	mitochondrion	IBA
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0005739	mitochondrion	IEA
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0005739	mitochondrion	ISO
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0000423	mitophagy	ISO
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:1901526	positive regulation of mitophagy	IEA
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:1901526	positive regulation of mitophagy	ISO
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0051260	protein homooligomerization	ISO
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0019901	protein kinase binding	ISO
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0070585	protein localization to mitochondrion	ISO
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0043539	protein serine/threonine kinase activator activity	IBA
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0043539	protein serine/threonine kinase activator activity	IEA
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0043539	protein serine/threonine kinase activator activity	ISO
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:1990641	response to iron ion starvation	IEA
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:1990641	response to iron ion starvation	ISO
0610009O20Rik	old symbol	MGI:1914089	Dele1	DAP3 binding cell death enhancer 1	protein coding gene	ENSMUSG00000024442	66839	GO:0006413	translational initiation	ISO
0610010B08Rik	old symbol	MGI:3780195	Gm2026	predicted gene 2026	protein coding gene	ENSMUSG00000078886	100039060	GO:0005575	cellular_component	ND
0610010B08Rik	related synonym	MGI:3782813	Gm4631	predicted gene 4631	protein coding gene	ENSMUSG00000078899	102633156	GO:0005575	cellular_component	ND
0610010F05Rik	old symbol	MGI:1918925	Sanbr	SANT and BTB domain regulator of CSR	protein coding gene	ENSMUSG00000042208	71675	GO:0005575	cellular_component	ND
0610010F05Rik	old symbol	MGI:1918925	Sanbr	SANT and BTB domain regulator of CSR	protein coding gene	ENSMUSG00000042208	71675	GO:0042802	identical protein binding	IDA
0610010F05Rik	old symbol	MGI:1918925	Sanbr	SANT and BTB domain regulator of CSR	protein coding gene	ENSMUSG00000042208	71675	GO:0045190	isotype switching	IBA
0610010F05Rik	old symbol	MGI:1918925	Sanbr	SANT and BTB domain regulator of CSR	protein coding gene	ENSMUSG00000042208	71675	GO:0045190	isotype switching	IDA
0610010F05Rik	old symbol	MGI:1918925	Sanbr	SANT and BTB domain regulator of CSR	protein coding gene	ENSMUSG00000042208	71675	GO:0005515	protein binding	IPI
0610010K14Rik	old symbol	MGI:1915609	Bacc1	BPTF associated chromatin complex component 1	protein coding gene	ENSMUSG00000020831	104457	GO:0006325	chromatin organization	IEA
0610010K14Rik	old symbol	MGI:1915609	Bacc1	BPTF associated chromatin complex component 1	protein coding gene	ENSMUSG00000020831	104457	GO:0005829	cytosol	ISO
0610010K14Rik	old symbol	MGI:1915609	Bacc1	BPTF associated chromatin complex component 1	protein coding gene	ENSMUSG00000020831	104457	GO:0003677	DNA binding	IEA
0610010K14Rik	old symbol	MGI:1915609	Bacc1	BPTF associated chromatin complex component 1	protein coding gene	ENSMUSG00000020831	104457	GO:0042802	identical protein binding	ISO
0610010K14Rik	old symbol	MGI:1915609	Bacc1	BPTF associated chromatin complex component 1	protein coding gene	ENSMUSG00000020831	104457	GO:0071339	MLL1 complex	IBA
0610010K14Rik	old symbol	MGI:1915609	Bacc1	BPTF associated chromatin complex component 1	protein coding gene	ENSMUSG00000020831	104457	GO:0071339	MLL1 complex	ISO
0610010K14Rik	old symbol	MGI:1915609	Bacc1	BPTF associated chromatin complex component 1	protein coding gene	ENSMUSG00000020831	104457	GO:0071339	MLL1 complex	ISS
0610010K14Rik	old symbol	MGI:1915609	Bacc1	BPTF associated chromatin complex component 1	protein coding gene	ENSMUSG00000020831	104457	GO:0005654	nucleoplasm	ISO
0610010K14Rik	old symbol	MGI:1915609	Bacc1	BPTF associated chromatin complex component 1	protein coding gene	ENSMUSG00000020831	104457	GO:0005634	nucleus	IEA
0610010K14Rik	old symbol	MGI:1915609	Bacc1	BPTF associated chromatin complex component 1	protein coding gene	ENSMUSG00000020831	104457	GO:0016589	NURF complex	IBA
0610010K14Rik	old symbol	MGI:1915609	Bacc1	BPTF associated chromatin complex component 1	protein coding gene	ENSMUSG00000020831	104457	GO:0016589	NURF complex	ISO
0610010K14Rik	old symbol	MGI:1915609	Bacc1	BPTF associated chromatin complex component 1	protein coding gene	ENSMUSG00000020831	104457	GO:0016589	NURF complex	ISS
0610010O12Rik	old symbol	MGI:1913310	Cystm1	cysteine-rich transmembrane module containing 1	protein coding gene	ENSMUSG00000046727	66060	GO:0016020	membrane	IEA
0610010O12Rik	old symbol	MGI:1913310	Cystm1	cysteine-rich transmembrane module containing 1	protein coding gene	ENSMUSG00000046727	66060	GO:0003674	molecular_function	ND
0610011F06Rik	old symbol	MGI:1915597	Mettl26	methyltransferase like 26	protein coding gene	ENSMUSG00000025731	68347	GO:0008150	biological_process	ND
0610011F06Rik	old symbol	MGI:1915597	Mettl26	methyltransferase like 26	protein coding gene	ENSMUSG00000025731	68347	GO:0005575	cellular_component	ND
0610011F06Rik	old symbol	MGI:1915597	Mettl26	methyltransferase like 26	protein coding gene	ENSMUSG00000025731	68347	GO:0003674	molecular_function	ND
0610011L14Rik	old symbol	MGI:1915545	Aar2	AAR2 splicing factor homolog	protein coding gene	ENSMUSG00000027628	68295	GO:0003674	molecular_function	ND
0610011L14Rik	old symbol	MGI:1915545	Aar2	AAR2 splicing factor homolog	protein coding gene	ENSMUSG00000027628	68295	GO:0006397	mRNA processing	IEA
0610011L14Rik	old symbol	MGI:1915545	Aar2	AAR2 splicing factor homolog	protein coding gene	ENSMUSG00000027628	68295	GO:0008380	RNA splicing	IEA
0610011L14Rik	old symbol	MGI:1915545	Aar2	AAR2 splicing factor homolog	protein coding gene	ENSMUSG00000027628	68295	GO:0005681	spliceosomal complex	IEA
0610011L14Rik	old symbol	MGI:1915545	Aar2	AAR2 splicing factor homolog	protein coding gene	ENSMUSG00000027628	68295	GO:0000244	spliceosomal tri-snRNP complex assembly	IBA
0610012G03Rik	old symbol	MGI:1913301	Ncbp2as2	Ncbp2 antisense 2 (head to head)	protein coding gene	ENSMUSG00000107002	106264	GO:0008150	biological_process	ND
0610012G03Rik	old symbol	MGI:1913301	Ncbp2as2	Ncbp2 antisense 2 (head to head)	protein coding gene	ENSMUSG00000107002	106264	GO:0005575	cellular_component	ND
0610012G03Rik	old symbol	MGI:1913301	Ncbp2as2	Ncbp2 antisense 2 (head to head)	protein coding gene	ENSMUSG00000107002	106264	GO:0003674	molecular_function	ND
0610012H03Rik	old symbol	MGI:1921338	Them7	thioesterase superfamily member 7	protein coding gene	ENSMUSG00000055312	74088	GO:0008150	biological_process	ND
0610012H03Rik	old symbol	MGI:1921338	Them7	thioesterase superfamily member 7	protein coding gene	ENSMUSG00000055312	74088	GO:0047617	fatty acyl-CoA hydrolase activity	IBA
0610012H03Rik	old symbol	MGI:1921338	Them7	thioesterase superfamily member 7	protein coding gene	ENSMUSG00000055312	74088	GO:0005739	mitochondrion	HDA
0610030E20Rik	current symbol	MGI:1915614	0610030E20Rik	RIKEN cDNA 0610030E20 gene	protein coding gene	ENSMUSG00000058706	68364	GO:0008150	biological_process	ND
0610030E20Rik	current symbol	MGI:1915614	0610030E20Rik	RIKEN cDNA 0610030E20 gene	protein coding gene	ENSMUSG00000058706	68364	GO:0005575	cellular_component	ND
0610030E20Rik	current symbol	MGI:1915614	0610030E20Rik	RIKEN cDNA 0610030E20 gene	protein coding gene	ENSMUSG00000058706	68364	GO:0003674	molecular_function	ND
0610031J06Rik	old symbol	MGI:1913318	Glmp	glycosylated lysosomal membrane protein	protein coding gene	ENSMUSG00000001418	56700	GO:0005829	cytosol	IEA
0610031J06Rik	old symbol	MGI:1913318	Glmp	glycosylated lysosomal membrane protein	protein coding gene	ENSMUSG00000001418	56700	GO:0005829	cytosol	ISO
0610031J06Rik	old symbol	MGI:1913318	Glmp	glycosylated lysosomal membrane protein	protein coding gene	ENSMUSG00000001418	56700	GO:0005765	lysosomal membrane	IEA
0610031J06Rik	old symbol	MGI:1913318	Glmp	glycosylated lysosomal membrane protein	protein coding gene	ENSMUSG00000001418	56700	GO:0005764	lysosome	IBA
0610031J06Rik	old symbol	MGI:1913318	Glmp	glycosylated lysosomal membrane protein	protein coding gene	ENSMUSG00000001418	56700	GO:0005764	lysosome	IDA
0610031J06Rik	old symbol	MGI:1913318	Glmp	glycosylated lysosomal membrane protein	protein coding gene	ENSMUSG00000001418	56700	GO:0005764	lysosome	IEA
0610031J06Rik	old symbol	MGI:1913318	Glmp	glycosylated lysosomal membrane protein	protein coding gene	ENSMUSG00000001418	56700	GO:0005764	lysosome	ISO
0610031J06Rik	old symbol	MGI:1913318	Glmp	glycosylated lysosomal membrane protein	protein coding gene	ENSMUSG00000001418	56700	GO:0016020	membrane	IDA
0610031J06Rik	old symbol	MGI:1913318	Glmp	glycosylated lysosomal membrane protein	protein coding gene	ENSMUSG00000001418	56700	GO:0016020	membrane	IEA
0610031J06Rik	old symbol	MGI:1913318	Glmp	glycosylated lysosomal membrane protein	protein coding gene	ENSMUSG00000001418	56700	GO:0005634	nucleus	IEA
0610031J06Rik	old symbol	MGI:1913318	Glmp	glycosylated lysosomal membrane protein	protein coding gene	ENSMUSG00000001418	56700	GO:0005634	nucleus	ISO
0610031J06Rik	old symbol	MGI:1913318	Glmp	glycosylated lysosomal membrane protein	protein coding gene	ENSMUSG00000001418	56700	GO:0045944	positive regulation of transcription by RNA polymerase II	IEA
0610031J06Rik	old symbol	MGI:1913318	Glmp	glycosylated lysosomal membrane protein	protein coding gene	ENSMUSG00000001418	56700	GO:0045944	positive regulation of transcription by RNA polymerase II	ISO
0610031J06Rik	old symbol	MGI:1913318	Glmp	glycosylated lysosomal membrane protein	protein coding gene	ENSMUSG00000001418	56700	GO:0005515	protein binding	IPI
0610031J06Rik	old symbol	MGI:1913318	Glmp	glycosylated lysosomal membrane protein	protein coding gene	ENSMUSG00000001418	56700	GO:0061462	protein localization to lysosome	IMP
0610031J06Rik	old symbol	MGI:1913318	Glmp	glycosylated lysosomal membrane protein	protein coding gene	ENSMUSG00000001418	56700	GO:0050821	protein stabilization	IMP
0610031O16Rik	current symbol	MGI:1915619	0610031O16Rik	RIKEN cDNA 0610031O16 gene	lncRNA gene	ENSMUSG00000099146	68369	GO:0008150	biological_process	ND
0610031O16Rik	current symbol	MGI:1915619	0610031O16Rik	RIKEN cDNA 0610031O16 gene	lncRNA gene	ENSMUSG00000099146	68369	GO:0005575	cellular_component	ND
0610031O16Rik	current symbol	MGI:1915619	0610031O16Rik	RIKEN cDNA 0610031O16 gene	lncRNA gene	ENSMUSG00000099146	68369	GO:0003674	molecular_function	ND
0610037L13Rik	old symbol	MGI:1921348	Czib	CXXC motif containing zinc binding protein	protein coding gene	ENSMUSG00000028608	74098	GO:0008150	biological_process	ND
0610037L13Rik	old symbol	MGI:1921348	Czib	CXXC motif containing zinc binding protein	protein coding gene	ENSMUSG00000028608	74098	GO:0046872	metal ion binding	IEA
0610037L13Rik	old symbol	MGI:1921348	Czib	CXXC motif containing zinc binding protein	protein coding gene	ENSMUSG00000028608	74098	GO:0008270	zinc ion binding	IBA
0610037L13Rik	old symbol	MGI:1921348	Czib	CXXC motif containing zinc binding protein	protein coding gene	ENSMUSG00000028608	74098	GO:0008270	zinc ion binding	IEA
0610037L13Rik	old symbol	MGI:1921348	Czib	CXXC motif containing zinc binding protein	protein coding gene	ENSMUSG00000028608	74098	GO:0008270	zinc ion binding	ISO
0610037L13Rik	old symbol	MGI:1921348	Czib	CXXC motif containing zinc binding protein	protein coding gene	ENSMUSG00000028608	74098	GO:0008270	zinc ion binding	ISS
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0042995	cell projection	IEA
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0030030	cell projection organization	IEA
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0034451	centriolar satellite	IEA
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0034451	centriolar satellite	ISO
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0034451	centriolar satellite	ISS
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0005814	centriole	IEA
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0005813	centrosome	IBA
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0005813	centrosome	IEA
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0005813	centrosome	ISO
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0036064	ciliary basal body	IBA
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0036064	ciliary basal body	IDA
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0036064	ciliary basal body	IEA
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0036064	ciliary basal body	ISO
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0005929	cilium	IEA
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0060271	cilium assembly	IBA
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0060271	cilium assembly	IEA
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0060271	cilium assembly	ISO
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0060271	cilium assembly	ISS
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0005737	cytoplasm	IEA
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0005856	cytoskeleton	IEA
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0042802	identical protein binding	IEA
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0042802	identical protein binding	ISO
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0034453	microtubule anchoring	IEA
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0005815	microtubule organizing center	IEA
0610037P05Rik	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	ENSMUSG00000022677	66086	GO:0031514	motile cilium	IBA
